lsoa_code,pop,econ_score,infrastructure_score,health_score,percent_working,percent_child,percent_old
E01009229,1604,0.1905,22.1933333333333,0.336,0.606608478802993,0.214463840399002,0.225062344139651
E01009230,1656,0.2265,26.778,0.427,0.61231884057971,0.217995169082126,0.227053140096618
E01009231,1910,0.1905,23.6083333333333,0.171,0.608376963350785,0.180628272251309,0.269633507853403
E01009232,1599,0.222,27.1776666666667,0.644,0.589118198874296,0.205753595997498,0.261413383364603
E01009233,1641,0.3855,28.8216666666667,0.906,0.584399756246191,0.287629494210847,0.163315051797684
E01009234,1479,0.1895,17.8563333333333,0.223,0.653144016227181,0.215686274509804,0.185936443542934
E01009235,1703,0.186,20.958,-0.219,0.619495008807986,0.221961244862008,0.224310041103934
E01009236,1583,0.204,17.226,0.107,0.603284902084649,0.238787113076437,0.205938092229943
E01009237,1508,0.3075,26.2493333333333,0.722,0.620026525198939,0.229442970822281,0.181034482758621
E01009238,1775,0.216,23.4453333333333,0.19,0.579718309859155,0.196056338028169,0.276619718309859
E01009239,1508,0.692,30.524,1.747,0.639257294429708,0.205570291777188,0.173740053050398
E01009240,1497,0.2215,20.2963333333333,0.429,0.62124248496994,0.209752839011356,0.210420841683367
E01009241,1794,0.2705,20.949,0.431,0.617056856187291,0.267558528428094,0.172240802675585
E01009242,2098,0.26,26.512,0.116,0.661105815061964,0.213060057197331,0.144423260247855
E01009243,1876,0.2295,20.5866666666667,0.216,0.619936034115139,0.235607675906183,0.190298507462687
E01009244,1889,0.219,18.275,0.411,0.627316040232928,0.231339332980413,0.189518263631551
E01009245,1435,0.194,23.6943333333333,0.103,0.633449477351916,0.183275261324042,0.241114982578397
E01009246,1568,0.1795,19.531,0.074,0.612882653061224,0.189413265306122,0.240433673469388
E01009247,1542,0.1955,17.8613333333333,-0.043,0.64461738002594,0.208819714656291,0.208819714656291
E01009248,1723,0.177,22.2316666666667,-0.103,0.635519442832269,0.2031340684852,0.206616366802089
E01009249,1548,0.195,14.4563333333333,0.17,0.651808785529716,0.194444444444444,0.217700258397933
E01009250,1740,0.1615,19.8263333333333,0.056,0.618965517241379,0.178735632183908,0.260344827586207
E01009251,1551,0.1105,14.286,-0.359,0.632495164410058,0.183107672469375,0.254674403610574
E01009252,1626,0.0825,14.121,-0.711,0.611931119311193,0.202952029520295,0.213407134071341
E01009253,1627,0.136,15.4506666666667,0.246,0.643515673017824,0.170866625691457,0.239090350338045
E01009254,1988,0.3035,20.245,0.673,0.619718309859155,0.197183098591549,0.232394366197183
E01009255,1517,0.299,17.151,0.413,0.622280817402769,0.225444957152274,0.19116677653263
E01009256,1695,0.2565,16.864,0.417,0.60117994100295,0.246017699115044,0.189970501474926
E01009257,1639,0.316,16.9096666666667,0.927,0.636363636363636,0.229408175716901,0.175716900549115
E01009258,1537,0.4095,26.0356666666667,1.256,0.591411841249187,0.24202992843201,0.192582953806116
E01009259,1753,0.4505,24.136,1.218,0.614945807187678,0.240159726183685,0.173416999429549
E01009260,1618,0.104,14.6636666666667,-0.052,0.568603213844252,0.162546353522868,0.335599505562423
E01009261,1729,0.134,14.0186666666667,0.024,0.590514748409485,0.1844997108155,0.273568536726431
E01009262,1816,0.225,19.4783333333333,0.153,0.648127753303965,0.220264317180617,0.205947136563877
E01009263,1653,0.338,33.526,0.945,0.670901391409558,0.200846944948578,0.175438596491228
E01009264,1885,0.166,24.7333333333333,0.642,0.839787798408488,0.111936339522546,0.0843501326259947
E01009265,1857,0.301,35.3193333333333,1.01,0.656435110393107,0.191168551427033,0.200861604738826
E01009266,1816,0.43,54.5716666666667,0.783,0.637114537444934,0.248348017621145,0.145925110132159
E01009267,1870,0.1855,19.912,-0.041,0.622994652406417,0.154010695187166,0.284491978609626
E01009268,1471,0.248,28.258,0.265,0.649218218898708,0.186947654656696,0.218218898708362
E01009269,1555,0.4845,52.374,0.829,0.596141479099678,0.281672025723473,0.135048231511254
E01009270,2017,0.533,38.5526666666667,1.294,0.614774417451661,0.264253842340109,0.130887456618741
E01009271,1579,0.4355,46.4346666666667,0.72,0.653578214059531,0.239392020265991,0.12982900569981
E01009272,1379,0.4055,29.326,1.062,0.656272661348803,0.231327048585932,0.158810732414793
E01009273,1611,0.424,47.4483333333333,0.656,0.651769087523277,0.212911235257604,0.166356300434513
E01009274,2073,0.384,41.7976666666667,0.656,0.671972986010613,0.201157742402315,0.164495899662325
E01009275,1745,0.479,48.732,0.87,0.650429799426934,0.242406876790831,0.118051575931232
E01009276,1645,0.2145,22.4466666666667,0.159,0.632826747720365,0.179939209726444,0.237689969604863
E01009278,1734,0.2015,18.4993333333333,0.17,0.656286043829296,0.191464821222607,0.211649365628604
E01009279,1542,0.177,19.012,0.353,0.632944228274968,0.212062256809339,0.203631647211414
E01009280,1757,0.149,12.9523333333333,0.208,0.690950483779169,0.168468981217985,0.203187250996016
E01009281,1567,0.1495,14.4536666666667,0.516,0.531589023611997,0.175494575622208,0.345245692405871
E01009282,1706,0.252,27.5883333333333,0.982,0.732708089097304,0.155920281359906,0.178780773739742
E01009283,1869,0.1435,21.6926666666667,0.212,0.709470304975923,0.157303370786517,0.15195291599786
E01009284,4562,0.0985,22.3943333333333,0.551,0.879438842612889,0.0903112669881631,0.0361683472161333
E01009286,2464,0.039,21.6023333333333,0.552,0.951298701298701,0.0393668831168831,0.0223214285714286
E01009288,1358,0.131,15.8806666666667,0.283,0.600147275405007,0.122238586156112,0.322533136966127
E01009289,2741,0.0605,32.4823333333333,0.703,0.94636993797884,0.0408609996351696,0.00948558920102152
E01009290,2462,0.031,25.8736666666667,0.586,0.9731925264013,0.0223395613322502,0.00690495532087734
E01009291,1495,0.317,19.7636666666667,0.908,0.660200668896321,0.226755852842809,0.159866220735786
E01009292,1605,0.1085,13.7346666666667,-0.281,0.672897196261682,0.178193146417445,0.195015576323988
E01009293,1545,0.251,25.486,0.574,0.686084142394822,0.166990291262136,0.190938511326861
E01009294,1903,0.2635,18.2663333333333,0.502,0.606936416184971,0.233841303205465,0.203888596952181
E01009295,1682,0.186,19.1796666666667,0.257,0.665873959571938,0.145065398335315,0.221165279429251
E01009296,1507,0.2755,30.3843333333333,0.951,0.711347047113471,0.205043132050431,0.099535500995355
E01009297,1798,0.364,29.605,1.442,0.592324805339266,0.219132369299221,0.242491657397108
E01009298,1615,0.4385,30.37,1.689,0.61609907120743,0.302786377708978,0.0953560371517028
E01009299,1599,0.413,33.8873333333333,1.006,0.58411507191995,0.258286429018136,0.191994996873046
E01009300,1955,0.4495,38.8486666666667,1.318,0.583631713554987,0.304859335038363,0.137084398976982
E01009301,1706,0.4605,38.8216666666667,1.557,0.648300117233294,0.259085580304807,0.140093786635404
E01009302,1468,0.181,26.0083333333333,1.089,0.544959128065395,0.146457765667575,0.386920980926431
E01009303,1529,0.3755,36.2603333333333,1.597,0.625245258338784,0.210595160235448,0.203400915631131
E01009304,1853,0.3415,29.422,1.085,0.62061521856449,0.223421478683216,0.203453858607663
E01009305,1665,0.5025,42.275,1.632,0.618018018018018,0.276276276276276,0.147747747747748
E01009306,1674,0.351,28.685,1.484,0.590203106332139,0.18936678614098,0.268219832735962
E01009307,1608,0.442,36.1786666666667,1.166,0.593905472636816,0.240049751243781,0.232587064676617
E01009308,1884,0.402,24.9786666666667,1.38,0.610934182590234,0.262208067940552,0.167728237791932
E01009309,1865,0.4105,28.7883333333333,1.801,0.604289544235925,0.238605898123324,0.198927613941019
E01009310,2005,0.377,30.6646666666667,1.202,0.617955112219451,0.240399002493766,0.172568578553616
E01009311,1618,0.45,39.2466666666667,1.26,0.581582200247219,0.279357231149567,0.150185414091471
E01009312,1574,0.175,22.4273333333333,0.009,0.621346886912325,0.184243964421855,0.242058449809403
E01009313,1718,0.2375,25.2383333333333,0.195,0.625145518044237,0.217694994179278,0.217694994179278
E01009314,2012,0.3025,30.7263333333333,1.004,0.598906560636183,0.22962226640159,0.234095427435388
E01009315,1840,0.251,30.2386666666667,0.779,0.609239130434783,0.180434782608696,0.270652173913043
E01009316,1933,0.2415,29.0033333333333,0.291,0.635281945162959,0.195033626487325,0.209001551991723
E01009317,2047,0.272,27.7196666666667,0.792,0.616023448949682,0.247191011235955,0.179286761113825
E01009318,1595,0.1435,19.484,-0.008,0.616300940438872,0.181818181818182,0.26269592476489
E01009319,1572,0.1305,22.3813333333333,-0.166,0.651399491094148,0.153307888040712,0.263994910941476
E01009320,1677,0.213,28.948,0.213,0.608825283243888,0.190816935002982,0.24448419797257
E01009321,1993,0.4955,41.1656666666667,1.503,0.616156547917712,0.247365780230808,0.156046161565479
E01009322,1748,0.454,33.1026666666667,1.594,0.65675057208238,0.219107551487414,0.147025171624714
E01009323,1792,0.399,25.905,1.165,0.600446428571429,0.263392857142857,0.165736607142857
E01009324,1715,0.167,21.473,0.526,0.589504373177843,0.183673469387755,0.300291545189504
E01009325,1968,0.453,39.256,0.697,0.608231707317073,0.285569105691057,0.103658536585366
E01009326,2154,0.4225,36.8233333333333,0.612,0.589136490250696,0.286908077994429,0.123955431754875
E01009327,1619,0.4465,47.2866666666667,0.872,0.631253860407659,0.269302038295244,0.114268066707844
E01009328,2394,0.45,50.6176666666667,0.866,0.622389306599833,0.242272347535505,0.14452798663325
E01009329,2638,0.4855,46.2903333333333,0.882,0.630780894617134,0.27407126611069,0.117134192570129
E01009331,2473,0.406,49.102,0.733,0.61140315406389,0.286696320258795,0.0938131823695916
E01009332,1951,0.5365,40.3603333333333,1.193,0.62019477191184,0.27883136852896,0.132239876986161
E01009333,1620,0.5465,52.351,1.062,0.595061728395062,0.32962962962963,0.0722222222222222
E01009334,1829,0.427,40.3916666666667,0.988,0.630945872061236,0.216511755057408,0.169491525423729
E01009335,2032,0.402,42.617,0.709,0.614665354330709,0.261318897637795,0.128444881889764
E01009337,1903,0.478,51.2523333333333,0.849,0.603258013662638,0.304256437204414,0.0867052023121387
E01009338,1813,0.4305,52.9613333333333,0.863,0.638168781025924,0.275234418091561,0.0987313844456702
E01009339,1663,0.47,46.441,0.936,0.583884546001203,0.303066746843055,0.12086590499098
E01009341,1689,0.4715,36.739,1.08,0.60331557134399,0.307874481941978,0.0994671403197158
E01009342,1870,0.358,41.6186666666667,1.176,0.615508021390374,0.225668449197861,0.171657754010695
E01009343,1828,0.479,55.8,1.288,0.609956236323851,0.293763676148797,0.104485776805252
E01009344,1854,0.459,48.6076666666667,0.897,0.608953613807983,0.307443365695793,0.0771305285868393
E01009345,2036,0.4955,43.2143333333333,2.619,0.651768172888016,0.213163064833006,0.149312377210216
E01009346,1695,0.427,45.9086666666667,0.735,0.614749262536873,0.300294985250737,0.087905604719764
E01009347,1564,0.47,33.077,0.857,0.60230179028133,0.281329923273657,0.124680306905371
E01009348,2123,0.415,29.741,0.493,0.627414036740462,0.250588789448893,0.148374941121055
E01009349,1669,0.5395,51.9796666666667,0.818,0.627920910724985,0.282804074295986,0.118034751348113
E01009350,1620,0.501,46.142,0.834,0.600617283950617,0.273456790123457,0.132716049382716
E01009351,1787,0.448,54.075,0.477,0.617795187465025,0.278679350867375,0.125909345271405
E01009352,1832,0.451,48.1656666666667,1.075,0.674672489082969,0.204694323144105,0.133733624454148
E01009353,1689,0.438,50.8656666666667,0.879,0.622261693309651,0.265245707519242,0.132030787448194
E01009354,1573,0.4725,45.7293333333333,1.354,0.623013350286078,0.216147488874762,0.204068658614113
E01009355,1491,0.5775,44.1913333333333,1.543,0.655935613682093,0.226022803487592,0.140174379610999
E01009358,2226,0.4465,44.7843333333333,1.309,0.682839173405211,0.218778077268643,0.115453728661276
E01009359,2057,0.486,53.739,0.912,0.634905201750122,0.257656781720953,0.113271754982985
E01009360,2803,0.446,36.246,1.007,0.646093471280771,0.262932572244024,0.097752408134142
E01009361,2174,0.5635,54.4123333333333,1.184,0.612695492180313,0.284728610855566,0.124195032198712
E01009362,1516,0.5655,33.6676666666667,1.288,0.62598944591029,0.307387862796834,0.0817941952506596
E01009363,1747,0.5085,38.5636666666667,1.154,0.633085289066972,0.24384659416142,0.136805953062393
E01009364,1646,0.583,39.2866666666667,1.509,0.613608748481166,0.323207776427704,0.0759416767922236
E01009365,1858,0.6095,44.0073333333333,1.496,0.659849300322928,0.235199138858988,0.135629709364909
E01009366,1699,0.444,34.735,0.802,0.638022366097705,0.25956444967628,0.11065332548558
E01009367,1721,0.5335,48.2943333333333,1.257,0.645554909936084,0.235909355026148,0.133643230679837
E01009368,1490,0.548,47.5283333333333,1.423,0.659060402684564,0.240939597315436,0.122818791946309
E01009371,1934,0.494,54.0033333333333,0.755,0.629782833505688,0.291623578076525,0.0920372285418821
E01009372,1754,0.504,53.6643333333333,0.869,0.632839224629418,0.276510832383124,0.101482326111745
E01009373,1787,0.502,53.703,1.177,0.646334639059877,0.264129826524902,0.10576385002798
E01009374,1235,0.479,29.1756666666667,1.436,0.618623481781376,0.252631578947368,0.14251012145749
E01009375,1974,0.483,43.5666666666667,1.026,0.651469098277609,0.258358662613982,0.109422492401216
E01009376,1585,0.497,42.164,1.14,0.658044164037855,0.203785488958991,0.153943217665615
E01009377,1475,0.5865,44.526,1.594,0.585084745762712,0.287457627118644,0.124067796610169
E01009379,2007,0.5515,38.2833333333333,1.583,0.610861983059293,0.243148978574988,0.174389636273044
E01009380,1906,0.462,50.5126666666667,0.832,0.602308499475341,0.311647429171039,0.0897166841552991
E01009382,1958,0.403,50.289,0.762,0.63585291113381,0.25076608784474,0.126149131767109
E01009383,1409,0.3935,41.81,0.795,0.671398154719659,0.196593328601845,0.166784953867991
E01009384,1317,0.419,24.5983333333333,1.229,0.734244495064541,0.157175398633257,0.163249810174639
E01009385,1170,0.3075,29.875,0.674,0.721367521367521,0.144444444444444,0.191452991452991
E01009389,1850,0.331,37.8356666666667,0.564,0.672972972972973,0.185405405405405,0.175675675675676
E01009390,1554,0.3135,30.082,1.098,0.713642213642214,0.191763191763192,0.126126126126126
E01009391,1948,0.505,52.733,0.882,0.59958932238193,0.31776180698152,0.0626283367556468
E01009392,1736,0.4255,40.7526666666667,0.762,0.622119815668203,0.247119815668203,0.13536866359447
E01009393,1899,0.4735,52.366,0.434,0.620326487625066,0.299631384939442,0.086361242759347
E01009394,1753,0.184,27.0173333333333,0.2,0.697661152310325,0.160867084997148,0.200228180262407
E01009395,1780,0.378,38.144,0.854,0.658988764044944,0.21123595505618,0.157865168539326
E01009396,2157,0.4655,51.7926666666667,0.965,0.639777468706537,0.23041261010663,0.144645340751043
E01009397,1722,0.4495,47.428,0.829,0.648664343786295,0.250871080139373,0.12137049941928
E01009399,1619,0.509,60.037,1.135,0.626930203829524,0.294626312538604,0.0531192093885114
E01009400,1645,0.46,36.866,1.603,0.688145896656535,0.21580547112462,0.148936170212766
E01009401,1903,0.4475,41.6256666666667,1.35,0.67735155018392,0.213872832369942,0.124014713610089
E01009403,1554,0.3385,29.2286666666667,1.094,0.622908622908623,0.247747747747748,0.164736164736165
E01009404,1555,0.4215,29.416,1.361,0.637299035369775,0.254662379421222,0.156913183279743
E01009405,1465,0.33,27.754,0.975,0.61160409556314,0.232081911262799,0.206825938566553
E01009406,1768,0.3445,28.1743333333333,1.299,0.653280542986425,0.198529411764706,0.214366515837104
E01009407,1800,0.317,31.8886666666667,0.788,0.659444444444444,0.202222222222222,0.196666666666667
E01009408,1798,0.392,33.7166666666667,1.231,0.624026696329255,0.255283648498331,0.167964404894327
E01009409,1949,0.4215,36.5823333333333,1.271,0.689071318624936,0.193432529502309,0.161621344279118
E01009410,1927,0.4085,35.33,1.309,0.633108458744162,0.188894654903996,0.240788790866632
E01009411,1892,0.216,25.1986666666667,0.573,0.682346723044397,0.205602536997886,0.179704016913319
E01009412,1817,0.5165,43.3093333333333,1.772,0.688497523390204,0.198128783709411,0.155200880572372
E01009413,1871,0.4265,43.0216666666667,1.273,0.685195082843399,0.21111704970604,0.13148049171566
E01009414,2411,0.3625,36.83,0.9,0.661136457901286,0.250518457071754,0.121526337619245
E01009415,1736,0.039,9.33566666666667,-0.928,0.540898617511521,0.206797235023041,0.305299539170507
E01009416,2787,0.076,9.96466666666667,-0.967,0.610692500897022,0.23789020452099,0.193756727664155
E01009417,1618,0.095,12.1593333333333,-0.049,0.569839307787392,0.212608158220025,0.273794808405439
E01009418,1591,0.184,15.4903333333333,0.125,0.556253928346952,0.216216216216216,0.28095537397863
E01009419,1448,0.135,13.4473333333333,-0.104,0.560773480662983,0.19475138121547,0.305939226519337
E01009420,1742,0.082,6.21066666666667,-0.275,0.573478760045924,0.247416762342135,0.223306544202067
E01009421,1722,0.028,8.79966666666667,-1.215,0.536585365853659,0.163182346109175,0.373403019744483
E01009422,2013,0.0605,13.848,-0.707,0.571286636860407,0.179831097863885,0.29806259314456
E01009423,1645,0.212,15.4656666666667,0.648,0.579331306990881,0.199392097264438,0.299696048632219
E01009424,1604,0.1085,18.547,0.261,0.641521197007481,0.16645885286783,0.257481296758105
E01009425,1712,0.1105,13.5513333333333,-0.318,0.498831775700935,0.146028037383178,0.41588785046729
E01009426,1499,0.0445,6.376,-0.614,0.533022014676451,0.170113408939293,0.361574382921948
E01009427,1510,0.117,14.6953333333333,-0.288,0.609271523178808,0.141059602649007,0.334437086092715
E01009428,1710,0.031,7.87133333333333,-1.284,0.512865497076023,0.180701754385965,0.360818713450292
E01009429,1474,0.033,5.78133333333333,-0.637,0.518995929443691,0.195386702849389,0.327679782903664
E01009430,1734,0.044,7.82666666666667,-0.971,0.558246828143022,0.160899653979239,0.354671280276817
E01009431,1737,0.047,7.02866666666667,-0.654,0.566493955094991,0.219919401266552,0.264248704663212
E01009432,1498,0.185,13.6963333333333,0.415,0.581441922563418,0.196929238985314,0.26502002670227
E01009433,1794,0.0445,8.53266666666667,-0.757,0.52396878483835,0.175027870680045,0.365663322185061
E01009434,1684,0.061,10.0533333333333,-0.768,0.656175771971496,0.181116389548694,0.23812351543943
E01009435,1706,0.0645,10.4506666666667,-0.26,0.63305978898007,0.191676436107855,0.238569753810082
E01009436,1433,0.0475,8.44333333333333,-0.801,0.551988834612701,0.151430565247732,0.379623168178646
E01009437,1853,0.0915,11.837,-0.466,0.570426335671883,0.167296276308689,0.347544522396114
E01009438,1308,0.0735,10.107,-0.313,0.579510703363914,0.152905198776758,0.365443425076453
E01009439,1462,0.1125,19.011,-0.142,0.562927496580027,0.158002735978112,0.341313269493844
E01009440,1531,0.0805,12.3033333333333,0.094,0.517308948399739,0.157413455258001,0.412148922273024
E01009441,1552,0.202,24.863,0.664,0.610180412371134,0.176546391752577,0.29639175257732
E01009442,1511,0.085,11.7323333333333,-0.399,0.57842488418266,0.185307743216413,0.317008603573792
E01009443,1184,0.086,11.4933333333333,-0.118,0.586993243243243,0.192567567567568,0.30152027027027
E01009444,1503,0.0415,7.73433333333333,-0.844,0.542248835662009,0.173652694610778,0.358616101131071
E01009445,1869,0.3705,27.2893333333333,1.15,0.594435527019797,0.274478330658106,0.162118780096308
E01009446,2566,0.1235,12.3433333333333,-0.043,0.636399064692128,0.199532346063913,0.22759158222915
E01009447,1666,0.157,14.0233333333333,0.491,0.602641056422569,0.224489795918367,0.20828331332533
E01009448,1710,0.2705,19.5473333333333,0.69,0.609941520467836,0.217543859649123,0.225146198830409
E01009449,2227,0.1075,19.1763333333333,0.103,0.67759317467445,0.140547822182308,0.25280646609789
E01009450,1597,0.085,21.3596666666667,-0.553,0.614276768941766,0.177833437695679,0.269881026925485
E01009451,1468,0.1495,20.1873333333333,0.049,0.615803814713896,0.220708446866485,0.208446866485014
E01009452,1691,0.1375,14.6623333333333,0.185,0.580130100532229,0.205795387344766,0.261975162625665
E01009453,1370,0.077,14.1163333333333,-0.16,0.60948905109489,0.202919708029197,0.245985401459854
E01009454,1409,0.0715,9.00766666666667,-0.692,0.61320085166785,0.154009936124911,0.321504613200852
E01009455,1323,0.3335,24.5573333333333,1.201,0.574452003023432,0.188208616780045,0.306878306878307
E01009456,1747,0.0655,15.069,-0.818,0.597023468803663,0.183171150543789,0.296508299942759
E01009457,1477,0.0705,6.67166666666667,-0.635,0.525389302640487,0.152335815842925,0.402843601895735
E01009458,1451,0.2295,15.9243333333333,1.219,0.520330806340455,0.104066161268091,0.456926257753274
E01009459,1581,0.074,12.3736666666667,-0.611,0.569259962049336,0.17583807716635,0.319418089816572
E01009460,1543,0.2065,25.482,0.519,0.650032404406999,0.150356448476993,0.276085547634478
E01009461,1348,0.051,9.80866666666667,-0.5,0.557121661721068,0.160237388724036,0.357566765578635
E01009462,1629,0.16,24.871,0.446,0.629220380601596,0.156537753222836,0.29097605893186
E01009463,1570,0.055,15.7763333333333,-0.566,0.527388535031847,0.14968152866242,0.389171974522293
E01009464,1466,0.086,13.477,-0.225,0.613915416098226,0.17462482946794,0.27762619372442
E01009465,1408,0.0855,8.60166666666667,-0.415,0.613636363636364,0.2109375,0.234375
E01009466,1678,0.064,14.546,-0.768,0.557806912991657,0.18295589988081,0.329558998808105
E01009467,1563,0.1565,17.6613333333333,0.175,0.564939219449776,0.175943698016635,0.330134357005758
E01009468,1504,0.0565,11.82,-0.508,0.569813829787234,0.144281914893617,0.359042553191489
E01009469,1413,0.092,10.187,-0.357,0.532200990799717,0.193913658881812,0.331210191082803
E01009470,1439,0.0425,6.55833333333333,-0.91,0.591382904794997,0.167477414871438,0.325225851285615
E01009471,1782,0.0995,14.0476666666667,0.235,0.588664421997755,0.151515151515152,0.334455667789001
E01009472,1660,0.094,11.7043333333333,-0.131,0.592168674698795,0.201204819277108,0.262048192771084
E01009473,1587,0.16,19.8496666666667,0.033,0.596093257718967,0.189035916824197,0.267170762444865
E01009474,1532,0.12,15.9263333333333,-0.164,0.60378590078329,0.186031331592689,0.286553524804178
E01009475,2342,0.446,40.8013333333333,0.89,0.619555935098207,0.28266438941076,0.104184457728437
E01009476,2116,0.451,42.138,1.046,0.620510396975425,0.280718336483932,0.0949905482041588
E01009477,1867,0.528,45.863,1.219,0.587573647562935,0.316014997321907,0.0990894483128013
E01009478,2135,0.494,41.0753333333333,1.359,0.584074941451991,0.324590163934426,0.0941451990632318
E01009479,2205,0.505,49.6846666666667,0.902,0.651700680272109,0.241269841269841,0.112925170068027
E01009480,2104,0.4485,43.1253333333333,1.052,0.588878326996198,0.319866920152091,0.0907794676806084
E01009481,2789,0.385,43.4026666666667,0.242,0.60129078522768,0.285048404446038,0.110075295804948
E01009482,1729,0.5395,53.6886666666667,1.137,0.620011567379988,0.283400809716599,0.108155002891845
E01009483,2093,0.5185,55.236,0.732,0.622073578595318,0.296225513616818,0.0821786908743431
E01009484,1822,0.5285,46.9973333333333,1.216,0.648188803512624,0.271130625686059,0.08397365532382
E01009485,2073,0.4365,50.1143333333333,0.652,0.608297153883261,0.291365171249397,0.105643994211288
E01009486,2266,0.458,54.408,1.277,0.601059135039718,0.298323036187114,0.106354810238305
E01009487,2234,0.4365,41.292,0.67,0.602059086839749,0.294091316025067,0.106087735004476
E01009488,2571,0.528,43.659,0.974,0.601711396343835,0.294049008168028,0.116297160637884
E01009489,2068,0.46,55.3776666666667,1.042,0.604932301740812,0.296905222437137,0.0851063829787234
E01009490,2217,0.4575,48.0423333333333,0.526,0.62787550744249,0.27063599458728,0.114118177717636
E01009491,2182,0.4325,51.7316666666667,0.866,0.603574702108158,0.270852428964253,0.114115490375802
E01009492,2021,0.4825,49.6476666666667,1.1,0.593270658090054,0.310242454230579,0.0870856011875309
E01009493,1942,0.358,26.647,1.156,0.597322348094748,0.190525231719876,0.25437693099897
E01009494,1730,0.5045,24.38,1.313,0.573410404624278,0.270520231213873,0.164161849710983
E01009495,1300,0.4235,26.146,1.076,0.588461538461538,0.247692307692308,0.206153846153846
E01009496,1408,0.1135,12.5333333333333,0.086,0.566761363636364,0.166903409090909,0.331676136363636
E01009497,1746,0.2205,15.3746666666667,0.537,0.640893470790378,0.193012600229095,0.216494845360825
E01009498,1747,0.427,36.5986666666667,1.289,0.623926731539783,0.259874069834001,0.155695477962221
E01009499,1708,0.333,26.8636666666667,1.142,0.629391100702576,0.230679156908665,0.206674473067916
E01009500,1560,0.4075,25.5136666666667,1.29,0.622435897435897,0.236538461538462,0.18974358974359
E01009501,1541,0.406,31.6923333333333,1.395,0.630759247242051,0.251784555483452,0.143413367942894
E01009502,1432,0.394,28.1753333333333,1.276,0.599162011173184,0.238826815642458,0.192039106145251
E01009503,1525,0.3655,29.126,1.468,0.601311475409836,0.238688524590164,0.192131147540984
E01009504,1599,0.1665,11.934,-0.135,0.536585365853659,0.225766103814884,0.283302063789869
E01009505,1684,0.387,22.7483333333333,1.397,0.603919239904988,0.252375296912114,0.182897862232779
E01009506,1532,0.118,8.099,-0.344,0.528720626631854,0.204960835509138,0.308093994778068
E01009507,1549,0.538,39.826,1.667,0.604906391220142,0.257585539057456,0.177533892834087
E01009508,1684,0.2945,29.542,0.737,0.614608076009501,0.225059382422803,0.21437054631829
E01009509,2073,0.3875,41.8216666666667,0.703,0.653642064640617,0.2392667631452,0.134105161601544
E01009510,1839,0.489,35.7966666666667,1.4,0.527460576400217,0.287656334964655,0.215334420880914
E01009511,1679,0.4555,37.1326666666667,1.451,0.609291244788565,0.259678379988088,0.141751042287076
E01009512,2053,0.3575,27.363,0.869,0.581587920116902,0.278616658548466,0.164637116415002
E01009513,2141,0.435,36.533,1.191,0.577300326950023,0.341429238673517,0.0840728631480617
E01009514,1739,0.396,30.416,1.355,0.545715928694652,0.263369752731455,0.211040828062105
E01009515,1676,0.328,26.493,1.101,0.593675417661098,0.193914081145585,0.266109785202864
E01009516,1435,0.3045,25.3896666666667,0.965,0.598606271777003,0.238327526132404,0.207665505226481
E01009517,1997,0.412,24.1136666666667,1.075,0.617926890335503,0.246369554331497,0.159739609414121
E01009518,1725,0.2275,25.6083333333333,0.401,0.621449275362319,0.185507246376812,0.250434782608696
E01009519,1469,0.1805,20.3733333333333,0.047,0.617426820966644,0.186521443158611,0.251872021783526
E01009520,1781,0.1665,21.902,0.102,0.62043795620438,0.194272880404267,0.254912970241437
E01009521,1725,0.2,28.6403333333333,0.142,0.666086956521739,0.177391304347826,0.205797101449275
E01009522,1985,0.184,16.712,0.526,0.566750629722922,0.259445843828715,0.229722921914358
E01009523,1836,0.068,18.2033333333333,0.011,0.572984749455338,0.138344226579521,0.357298474945534
E01009524,1506,0.268,18.109,1.294,0.608233731739708,0.132802124833997,0.349269588313413
E01009525,1532,0.133,16.932,0.098,0.628590078328982,0.169712793733681,0.268276762402089
E01009526,1578,0.088,16.8136666666667,-0.221,0.591254752851711,0.186945500633714,0.276299112801014
E01009527,1625,0.163,23.7656666666667,0.534,0.654153846153846,0.197538461538462,0.193230769230769
E01009528,2148,0.0745,11.975,-0.567,0.590782122905028,0.186219739292365,0.26536312849162
E01009529,1539,0.1245,17.6633333333333,0.01,0.604938271604938,0.189733593242365,0.258609486679662
E01009530,1364,0.1235,16.6723333333333,-0.135,0.63049853372434,0.209677419354839,0.226539589442815
E01009531,1661,0.147,22.6093333333333,0.074,0.574954846478025,0.159542444310656,0.319686935580975
E01009532,1388,0.136,14.7663333333333,-0.059,0.585014409221902,0.175792507204611,0.300432276657061
E01009535,1347,0.118,11.0316666666667,-0.043,0.533036377134373,0.166295471417966,0.380846325167038
E01009536,1501,0.09,13.331,-0.035,0.579613590939374,0.167888074616922,0.333777481678881
E01009537,1453,0.299,19.2966666666667,1.135,0.598072952512044,0.196834136269787,0.256710254645561
E01009538,1680,0.2535,29.8306666666667,0.735,0.616071428571429,0.229761904761905,0.211904761904762
E01009539,2130,0.4225,27.7166666666667,2.075,0.656807511737089,0.261032863849765,0.125821596244131
E01009540,2021,0.4685,26.113,1.446,0.591786244433449,0.2894606630381,0.132607619990104
E01009541,1717,0.357,33.5296666666667,1.69,0.624344787419919,0.198602213162493,0.235876528829354
