lsoa_code,pop,econ_score,infrastructure_score,health_score,percent_working,percent_child,percent_old
W01000074,1837,11.75,24.02,7.9,0.553075666848122,0.126292868807839,0.424060968971149
W01000075,1442,21.3,29.1,35.2,0.715672676837725,0.156033287101248,0.176144244105409
W01000076,1427,5.6,20.2,9.7,0.766643307638402,0.103013314646111,0.145059565522074
W01000077,1163,21.45,34.78,31.4,0.725709372312984,0.125537403267412,0.185726569217541
W01000078,1560,17.7,38.82,8.7,0.575,0.176282051282051,0.345512820512821
W01000080,1403,8.4,23.34,5.2,0.545260156806842,0.141126158232359,0.395580898075552
W01000081,1988,10.8,21.32,10.2,0.651408450704225,0.150905432595573,0.264587525150905
W01000082,1128,8.65,40.96,5.8,0.603723404255319,0.148049645390071,0.361702127659574
W01000083,1336,2.7,33.98,0.8,0.592065868263473,0.195359281437126,0.300898203592814
W01000084,1043,6.3,29.9,1.4,0.604985618408437,0.120805369127517,0.410354745925216
W01000085,1914,18.95,45.8,12.5,0.538140020898642,0.122257053291536,0.468652037617555
W01000086,2214,15.9,42.82,9.7,0.598464317976513,0.176151761517615,0.30713640469738
W01000087,1841,7.15,7.02,11.9,0.59369907658881,0.185768604019555,0.272134709397067
W01000088,2138,10.85,36.7,5.9,0.563143124415341,0.219363891487371,0.290458372310571
W01000089,1945,6.5,31.96,6.3,0.596401028277635,0.15681233933162,0.336246786632391
W01000090,1313,52.8,30.7,48.6,0.609291698400609,0.246001523229246,0.192688499619193
W01000091,1087,72.2,35.68,64.8,0.624655013799448,0.250229990800368,0.150873965041398
W01000092,3365,0.25,14.56,9.3,0.873402674591382,0.0472511144130758,0.0725111441307578
W01000093,2247,7.7,12.1,8.0,0.564307966177125,0.153538050734312,0.36849132176235
W01000094,1248,8.25,26.22,5.4,0.598557692307692,0.138621794871795,0.342948717948718
W01000095,1281,12.45,25.92,9.8,0.576112412177986,0.168618266978923,0.34192037470726
W01000096,1275,20.5,17.86,14.0,0.592941176470588,0.202352941176471,0.251764705882353
W01000097,1119,29.85,24.92,25.1,0.642537980339589,0.171581769436997,0.238605898123324
W01000098,2551,56.85,30.2,37.9,0.602116816934535,0.277146217169737,0.159937279498236
W01000099,1660,9.1,26.68,8.0,0.618674698795181,0.170481927710843,0.286144578313253
W01000100,1110,5.4,23.18,3.9,0.588288288288288,0.157657657657658,0.353153153153153
W01000101,1400,8.7,19.36,14.3,0.612857142857143,0.18,0.284285714285714
W01000102,1951,2.5,7.48,8.0,0.605330599692465,0.210148641722194,0.235776524859047
W01000103,1129,13.15,27.36,11.4,0.642161204605846,0.147032772364925,0.272807794508415
W01000104,1778,22.95,19.08,22.9,0.56636670416198,0.196850393700787,0.295275590551181
W01000105,1720,14.4,22.06,15.3,0.575,0.188372093023256,0.291279069767442
W01000106,1553,4.85,15.44,7.9,0.508048937540245,0.077269800386349,0.52994204764971
W01000107,1182,14.1,35.08,8.9,0.571912013536379,0.165820642978003,0.338409475465313
W01000108,2071,23.05,27.72,16.4,0.624336069531627,0.141477547078706,0.294060840173829
W01000109,1867,18.7,20.32,14.3,0.580074986609534,0.186395286555972,0.310123192287092
W01000110,1587,15.85,13.38,8.9,0.591052299936988,0.209829867674858,0.266540642722117
W01000111,1559,24.25,30.34,24.9,0.601667735728031,0.156510583707505,0.319435535599743
W01000112,1983,20.6,37.96,13.7,0.612708018154312,0.195158850226929,0.256681795259708
W01000113,1833,15.55,30.4,14.2,0.59683578832515,0.171849427168576,0.314238952536825
W01000114,1406,8.2,36.18,3.0,0.598150782361309,0.15149359886202,0.344950213371266
W01000115,2161,6.1,24.88,7.2,0.619157797316057,0.169828782970847,0.290143452105507
W01000116,1612,8.1,13.52,12.3,0.498138957816377,0.100496277915633,0.499379652605459
W01000117,1490,26.3,16.8,26.8,0.53758389261745,0.173825503355705,0.396644295302013
W01000118,1677,8.15,37.8,5.7,0.608228980322004,0.16994633273703,0.292188431723315
W01000119,2319,6.75,12.28,6.0,0.615782664941785,0.175937904269082,0.275549805950841
W01000121,1180,5.6,34.42,2.3,0.609322033898305,0.142372881355932,0.33728813559322
W01000122,1995,10.1,27.04,5.2,0.596491228070175,0.142355889724311,0.369423558897243
W01000123,1750,19.9,23.24,23.2,0.611428571428571,0.154285714285714,0.307428571428571
W01000124,1872,6.5,28.1,2.6,0.559294871794872,0.133547008547009,0.408119658119658
W01000125,1570,7.4,18.86,6.6,0.594267515923567,0.15031847133758,0.376433121019108
W01000126,1678,10.5,11.0,7.4,0.599523241954708,0.193682955899881,0.285458879618594
W01000127,1344,49.95,31.4,46.0,0.588541666666667,0.197172619047619,0.277529761904762
W01000128,1462,16.5,19.3,11.2,0.55608755129959,0.201778385772914,0.30984952120383
W01000129,1163,24.75,27.6,18.4,0.609630266552021,0.149613069647463,0.308684436801376
W01000130,1355,5.05,17.38,7.7,0.574907749077491,0.0937269372693727,0.434686346863469
W01000131,1704,15.5,9.0,6.6,0.583920187793427,0.200704225352113,0.27406103286385
W01000132,1565,21.5,20.22,25.1,0.60702875399361,0.132907348242812,0.345686900958466
W01000133,1783,4.85,8.16,8.3,0.449803701626472,0.108244531688166,0.529444756029164
W01000134,2004,18.3,22.38,21.1,0.572355289421158,0.167165668662675,0.335329341317365
W01000135,1956,2.9,7.48,2.6,0.474437627811861,0.0869120654396728,0.565439672801636
W01000136,1702,11.55,11.04,10.3,0.5475910693302,0.145123384253819,0.401880141010576
W01000137,1514,4.4,32.84,2.1,0.595112285336856,0.17107001321004,0.340158520475561
W01000138,1931,21.3,17.98,21.0,0.584671154842051,0.172449508026929,0.331434489901605
W01000139,1595,9.35,13.4,6.1,0.603761755485893,0.15987460815047,0.307836990595611
W01000140,1788,23.5,23.94,16.2,0.587807606263982,0.191275167785235,0.291946308724832
W01000141,1499,9.3,7.82,7.6,0.425617078052035,0.0907271514342895,0.591060707138092
W01000142,1641,8.15,7.72,8.8,0.513101767215113,0.130408287629494,0.46617915904936
W01000143,1524,28.5,29.68,30.0,0.615485564304462,0.216535433070866,0.223097112860892
W01000144,1672,71.75,42.16,80.7,0.65311004784689,0.220095693779904,0.170454545454545
W01000145,1325,29.2,21.22,31.5,0.593207547169811,0.194716981132075,0.261132075471698
W01000146,1989,25.4,34.66,14.7,0.641025641025641,0.103569632981398,0.343388637506285
W01000147,1497,12.6,16.56,10.8,0.484301937207749,0.105544422177689,0.507014028056112
W01000148,1127,25.85,17.12,9.9,0.601597160603372,0.21206743566992,0.256433007985803
W01000149,1417,46.3,29.26,44.9,0.510938602681722,0.141848976711362,0.429781227946366
W01000150,1471,16.3,19.12,17.7,0.570360299116247,0.139360978925901,0.380013596193066
W01000151,1539,32.6,25.72,39.4,0.601689408706953,0.217024041585445,0.233918128654971
W01000152,1438,23.95,21.04,34.8,0.587621696801113,0.157858136300417,0.352573018080668
W01000153,1546,14.4,20.48,16.3,0.57503234152652,0.128072445019405,0.398447606727037
W01000154,1394,5.55,11.14,10.8,0.539454806312769,0.122668579626973,0.449067431850789
W01000155,1428,9.05,11.02,8.2,0.488795518207283,0.135854341736695,0.474789915966387
W01000156,1423,15.55,9.32,11.1,0.480674631061138,0.0758959943780745,0.54181307097681
W01000157,1388,41.7,32.0,33.6,0.573487031700288,0.199567723342939,0.297550432276657
W01000158,1559,8.7,10.52,9.6,0.488133418858242,0.105195638229634,0.513790891597178
W01000159,1467,6.8,39.22,6.3,0.572597137014315,0.174505794137696,0.346966598500341
W01000162,1798,6.35,33.78,4.6,0.624026696329255,0.146273637374861,0.330367074527253
W01000163,1378,67.4,44.24,40.8,0.592162554426705,0.264876632801161,0.182148040638607
W01000164,1348,14.35,19.94,9.0,0.630563798219585,0.211424332344214,0.221810089020772
W01000165,1884,2.85,4.86,2.0,0.540870488322718,0.129511677282378,0.432059447983015
W01000166,2849,17.1,12.32,20.9,0.601965601965602,0.21024921024921,0.24008424008424
W01000167,1994,32.5,29.22,26.5,0.585757271815446,0.22567703109328,0.241223671013039
W01000168,1804,29.7,24.7,24.1,0.58980044345898,0.201219512195122,0.286585365853659
W01000169,1815,34.35,25.14,36.4,0.60495867768595,0.137190082644628,0.352617079889807
W01000170,1767,10.5,12.9,7.0,0.579513299377476,0.153367289190719,0.351443123938879
W01000171,1518,22.35,20.08,19.9,0.585638998682477,0.138998682476943,0.376152832674572
W01000172,1253,23.8,25.36,25.6,0.635275339185954,0.193136472466081,0.23463687150838
W01000173,1457,3.6,15.36,1.8,0.608098833218943,0.157172271791352,0.295813315030885
W01000174,1587,3.4,3.34,3.4,0.550094517958412,0.141776937618147,0.386893509766856
W01000175,1512,3.45,3.32,2.9,0.441798941798942,0.101190476190476,0.55489417989418
W01000176,1644,25.0,19.2,28.5,0.638686131386861,0.195255474452555,0.215936739659367
W01000177,1425,7.55,9.28,8.2,0.616842105263158,0.197894736842105,0.253333333333333
W01000178,1969,45.45,30.72,62.0,0.560182833925851,0.209751142712037,0.286439817166074
W01000179,2055,7.5,13.6,12.2,0.484671532846715,0.175669099756691,0.409732360097324
W01000180,1541,2.0,5.62,5.5,0.586632057105775,0.146009085009734,0.36729396495782
W01000181,1409,3.95,4.12,2.2,0.63236337828247,0.188076650106458,0.261178140525195
W01000182,2065,40.55,20.44,42.0,0.543341404358354,0.1409200968523,0.403874092009685
W01000183,1397,11.25,5.88,15.4,0.560486757337151,0.103078024337867,0.422333571939871
W01000184,2212,33.1,38.68,40.7,0.552893309222423,0.131555153707052,0.433996383363472
W01000185,1257,10.2,32.1,9.3,0.623707239459029,0.158313444709626,0.323786793953858
W01000186,1568,43.55,29.12,46.9,0.589923469387755,0.163265306122449,0.314413265306122
W01000187,1482,81.2,39.8,72.5,0.609986504723347,0.234143049932524,0.207827260458839
W01000188,1588,15.05,11.5,7.1,0.556045340050378,0.144836272040302,0.401133501259446
W01000189,1465,7.8,39.46,1.2,0.604778156996587,0.159044368600683,0.338566552901024
W01000190,1436,7.55,35.44,2.2,0.586350974930362,0.166434540389972,0.341225626740947
W01000191,2088,13.8,13.58,19.9,0.615421455938697,0.167145593869732,0.284961685823755
W01000192,999,14.2,37.86,9.6,0.55955955955956,0.155155155155155,0.36036036036036
W01000193,1261,19.85,34.96,13.3,0.606661379857256,0.173671689135607,0.289452815226011
W01000194,2035,26.0,20.86,32.8,0.626044226044226,0.14987714987715,0.282555282555283
W01000195,1471,4.2,4.96,4.2,0.553365057783821,0.153636981645139,0.358259687287559
W01000196,1426,4.55,4.64,10.3,0.595371669004208,0.212482468443198,0.223702664796634
W01000197,1672,7.35,10.08,9.0,0.607057416267943,0.153708133971292,0.315191387559809
W01000198,1349,69.65,41.42,93.0,0.574499629355078,0.25648628613788,0.219421793921423
W01000199,1655,24.4,32.64,29.4,0.601812688821752,0.192749244712991,0.271299093655589
W01000200,1284,6.75,14.2,10.7,0.606697819314642,0.170560747663551,0.29595015576324
W01000201,1770,30.05,24.78,25.4,0.578531073446328,0.217514124293785,0.264971751412429
W01000202,1657,5.2,29.96,4.5,0.580567290283645,0.172601086300543,0.313820156910078
W01000203,2416,3.05,23.6,1.5,0.593129139072848,0.134519867549669,0.401490066225166
W01000204,1516,3.8,17.1,1.2,0.571240105540897,0.143799472295515,0.398416886543536
W01000205,1254,6.0,29.08,5.4,0.547049441786284,0.175438596491228,0.370015948963317
W01000206,2282,6.1,21.92,3.7,0.609991235758107,0.169149868536372,0.310254163014899
W01000207,2369,6.6,25.86,2.9,0.570282819755171,0.17728999577881,0.34233853946813
W01000208,1270,12.05,30.28,12.2,0.606299212598425,0.118897637795276,0.396062992125984
W01000209,1419,19.05,16.82,13.2,0.571529245947851,0.165609584214235,0.330514446793517
W01000210,1399,7.4,13.58,8.4,0.563259471050751,0.11651179413867,0.408148677626876
W01000211,1873,5.85,32.2,3.7,0.562733582487987,0.156433529097704,0.378537106246663
W01000212,2179,7.1,6.52,7.3,0.561266636071592,0.140431390546122,0.384121156493805
W01000213,1335,54.85,28.22,38.9,0.574531835205992,0.205243445692884,0.317602996254682
W01000214,1233,23.45,26.44,36.6,0.572587185725872,0.180859691808597,0.307380373073804
W01000215,1447,5.25,3.72,1.9,0.531444367657222,0.126468555632343,0.434001382170007
W01000216,1305,29.95,22.48,49.0,0.612260536398467,0.168582375478927,0.290421455938697
W01000217,2055,26.5,13.56,15.0,0.57323600973236,0.195133819951338,0.305109489051095
W01000218,1544,28.1,24.48,23.6,0.564766839378238,0.136658031088083,0.383419689119171
W01000219,2668,24.0,17.7,21.6,0.553973013493253,0.212518740629685,0.297976011994003
W01000220,1646,20.15,19.1,29.6,0.475091130012151,0.0868772782503038,0.560145808019441
W01000221,1411,24.25,22.12,20.9,0.564138908575478,0.148830616583983,0.372785258681786
W01000222,1744,14.2,19.92,13.4,0.524655963302752,0.14506880733945,0.399655963302752
W01000223,1258,9.35,16.2,9.2,0.588235294117647,0.131160572337043,0.37758346581876
W01000224,1579,15.2,8.06,12.6,0.556048131728942,0.198860037998733,0.311589613679544
W01000225,1438,17.1,11.12,16.5,0.593184979137691,0.127955493741307,0.345618915159944
W01000226,1538,45.65,29.72,38.7,0.55591677503251,0.168400520156047,0.382314694408322
W01000227,1453,19.05,12.74,18.9,0.534067446662079,0.139710942876807,0.415003441156229
W01000228,1600,54.45,23.92,75.7,0.510625,0.134375,0.3975
W01000229,1491,39.8,23.98,25.3,0.505030181086519,0.132126089872569,0.448021462105969
W01000230,1947,16.35,11.68,18.2,0.565998972778634,0.15356959424756,0.355932203389831
W01000231,1322,23.35,14.68,36.4,0.612708018154312,0.190620272314675,0.291981845688351
W01000232,1603,13.2,6.28,20.4,0.56394260761073,0.182158452900811,0.339987523393637
W01000233,1343,21.45,10.24,21.3,0.570364854802681,0.172002978406552,0.35740878629933
W01000234,2448,40.4,21.44,48.1,0.600898692810457,0.292892156862745,0.129084967320261
W01000235,1317,8.35,8.78,14.1,0.612756264236902,0.185269552012149,0.264996203492787
W01000236,1995,82.45,44.12,95.1,0.588471177944862,0.271177944862155,0.173934837092732
W01000237,1790,89.65,52.76,93.6,0.557541899441341,0.292178770949721,0.172625698324022
W01000238,1808,27.05,26.42,24.5,0.603982300884956,0.226216814159292,0.211836283185841
W01000239,1760,92.9,49.04,99.1,0.633522727272727,0.221022727272727,0.211931818181818
W01000240,1745,100.0,59.7,100.0,0.640687679083095,0.231518624641834,0.1810888252149
W01000241,1509,88.55,55.34,88.1,0.591782637508284,0.279655400927767,0.167660702451955
W01000242,2039,16.95,14.5,19.5,0.584109857773418,0.182932810201079,0.283962726826876
W01000243,2082,14.0,10.98,10.6,0.553314121037464,0.1940441882805,0.269452449567723
W01000244,1622,1.1,5.48,1.5,0.548705302096178,0.143033292231813,0.398890258939581
W01000245,1824,9.55,7.48,10.0,0.581140350877193,0.142543859649123,0.359649122807018
W01000246,1664,22.15,20.48,17.6,0.590745192307692,0.159254807692308,0.335336538461538
W01000247,1802,13.5,21.68,16.2,0.55715871254162,0.111542730299667,0.431742508324084
W01000248,1643,3.0,26.8,2.5,0.590383444917833,0.149726110772976,0.362142422398052
W01000249,1204,1.15,3.62,4.2,0.573920265780731,0.177740863787375,0.312292358803987
W01000250,1391,3.9,4.9,6.0,0.567936736161035,0.134435657800144,0.351545650611071
W01000251,1541,19.3,11.98,12.6,0.582089552238806,0.221933809214796,0.247242050616483
W01000252,1643,5.5,13.62,7.2,0.529519172245892,0.121119902617164,0.427875836883749
W01000253,1851,16.1,15.54,12.9,0.613182063749325,0.172339276066991,0.287412209616424
W01000254,2075,29.8,32.04,34.4,0.630843373493976,0.168192771084337,0.261204819277108
W01000255,2314,9.5,13.36,7.4,0.600259291270527,0.191011235955056,0.259723422644771
W01000256,1560,12.25,12.48,19.6,0.648076923076923,0.201282051282051,0.197435897435897
W01000257,2752,2.25,8.36,4.1,0.609011627906977,0.189316860465116,0.265625
W01000258,2088,7.2,15.92,13.8,0.578544061302682,0.141283524904215,0.37595785440613
W01000259,1664,21.1,17.96,26.5,0.571514423076923,0.186298076923077,0.299278846153846
W01000260,1709,5.55,6.44,9.9,0.608543007606788,0.141603276770041,0.319485078993563
W01000261,1412,5.6,6.66,12.2,0.553824362606232,0.146600566572238,0.356940509915014
W01000262,1448,31.5,20.16,27.2,0.650552486187845,0.212707182320442,0.196132596685083
W01000263,1309,44.95,23.88,51.5,0.614973262032086,0.19022154316272,0.270435446906035
W01000264,1740,7.0,8.28,7.8,0.636206896551724,0.202298850574713,0.222988505747126
W01000265,1512,5.65,9.08,6.1,0.572089947089947,0.161375661375661,0.325396825396825
W01000266,1632,8.65,10.04,8.4,0.614583333333333,0.197916666666667,0.233455882352941
W01000267,2025,2.75,5.6,6.4,0.605432098765432,0.182716049382716,0.238518518518519
W01000268,1667,1.95,7.88,6.1,0.600479904019196,0.167966406718656,0.294541091781644
W01000269,1520,12.65,8.12,16.1,0.588157894736842,0.139473684210526,0.330921052631579
W01000270,1253,0.9,22.3,1.6,0.618515562649641,0.133280127693536,0.345570630486832
W01000271,1211,6.85,21.3,5.1,0.588769611890999,0.147811725846408,0.365813377374071
W01000272,1824,3.35,26.84,3.2,0.56140350877193,0.128289473684211,0.413377192982456
W01000273,1540,21.3,20.96,23.3,0.620779220779221,0.172727272727273,0.261688311688312
W01000274,1947,37.6,27.68,59.0,0.649203903441192,0.191063174114022,0.20698510529019
W01000275,1157,9.1,14.76,6.1,0.645635263612792,0.144338807260156,0.272255834053587
W01000276,1255,7.0,9.14,4.9,0.701195219123506,0.196812749003984,0.151394422310757
W01000277,1354,4.6,7.28,9.9,0.688330871491876,0.175036927621861,0.183161004431315
W01000278,1441,51.35,29.0,65.0,0.640527411519778,0.223455933379598,0.170714781401804
W01000279,1168,6.0,10.76,7.6,0.523972602739726,0.152397260273973,0.397260273972603
W01000280,1723,4.25,9.5,7.4,0.594892629135229,0.202553685432385,0.261752756819501
W01000281,1163,10.95,7.98,8.5,0.561478933791917,0.16079105760963,0.352536543422184
W01000282,1606,0.9,5.26,1.1,0.704234122042341,0.211706102117061,0.13574097135741
W01000283,2367,9.55,14.04,9.4,0.622729193071398,0.193071398394592,0.24376848331221
W01000284,1721,1.1,9.78,0.7,0.6321905868681,0.168506682161534,0.281812899477048
W01000285,1615,0.95,6.82,0.4,0.547987616099071,0.144272445820433,0.389473684210526
W01000286,2142,1.9,11.6,2.5,0.643790849673203,0.200280112044818,0.205882352941176
W01000287,1894,25.75,36.18,24.0,0.582893347412883,0.154171066525871,0.354276663146779
W01000288,2122,48.65,31.44,50.1,0.608859566446748,0.200282752120641,0.24693685202639
W01000289,1313,6.45,8.44,3.6,0.63975628332064,0.182025894897182,0.275704493526276
W01000290,1229,42.8,21.32,58.0,0.573637103336046,0.119609438567941,0.395443449959317
W01000291,1343,13.1,15.68,11.2,0.620253164556962,0.179448994787789,0.255398361876396
W01000292,1460,33.9,22.46,28.3,0.595205479452055,0.248630136986301,0.192465753424658
W01000293,2940,14.9,22.28,12.9,0.678571428571429,0.223469387755102,0.13265306122449
W01000294,1886,4.5,12.3,6.5,0.59915164369035,0.137857900318134,0.345705196182397
W01000295,1609,8.3,7.96,13.5,0.587942821628341,0.151646985705407,0.324425108763207
W01000296,1545,43.15,23.44,58.9,0.576699029126214,0.212297734627832,0.245954692556634
W01000297,1258,17.35,11.68,19.1,0.677265500794913,0.19872813990461,0.18362480127186
W01000298,1461,31.15,21.68,27.8,0.573579739904175,0.134154688569473,0.386036960985626
W01000299,1866,2.6,18.44,2.8,0.551982851018221,0.118435155412647,0.428724544480171
W01000300,1609,4.1,14.58,1.6,0.585456805469236,0.142945929148539,0.348042262274705
W01000301,1720,4.65,20.98,4.7,0.603488372093023,0.136627906976744,0.344767441860465
W01000302,1921,2.85,4.22,0.9,0.558042686100989,0.14263404476835,0.387298282144716
W01000303,1732,1.15,9.26,1.0,0.584295612009238,0.177251732101617,0.321593533487298
W01000304,2079,55.8,34.96,70.9,0.620490620490621,0.1996151996152,0.24050024050024
W01000305,1941,26.25,19.06,20.2,0.580628541988666,0.219474497681607,0.255538382277177
W01000306,2439,28.1,19.28,19.8,0.590405904059041,0.211562115621156,0.261172611726117
W01000307,1456,1.45,10.58,1.3,0.59271978021978,0.162087912087912,0.317994505494505
W01000308,1184,12.3,10.74,12.5,0.578547297297297,0.185810810810811,0.285472972972973
W01000309,2162,18.6,21.36,19.7,0.621184088806661,0.178538390379278,0.264569842738205
W01000310,1917,3.0,18.28,5.9,0.601982263954095,0.160146061554512,0.305164319248826
W01000311,1617,17.25,13.34,18.6,0.606060606060606,0.171923314780458,0.296846011131725
W01000312,1600,17.45,18.0,15.0,0.63125,0.149375,0.29
W01000313,1583,15.1,10.4,12.1,0.605811749842072,0.194567277321541,0.261528742893241
W01000314,1110,20.55,22.1,17.5,0.582882882882883,0.125225225225225,0.375675675675676
W01000315,1985,22.35,13.92,12.7,0.563727959697733,0.176826196473552,0.331486146095718
W01000316,1162,2.05,6.26,2.1,0.542168674698795,0.160929432013769,0.349397590361446
W01000317,1647,0.65,4.32,1.0,0.59805707346691,0.186399514268367,0.286581663630844
W01000318,1208,65.5,39.28,70.4,0.557119205298013,0.243377483443709,0.222682119205298
W01000319,1471,18.75,17.82,15.2,0.607749830047587,0.157036029911625,0.314072059823249
W01000320,1852,32.4,28.28,23.9,0.624730021598272,0.178725701943844,0.281857451403888
W01000321,1651,2.75,3.62,3.1,0.584494245911569,0.153240460327075,0.344033918837068
W01000322,1369,9.45,9.8,12.3,0.539810080350621,0.154857560262966,0.363769174579985
W01000323,1567,2.9,15.72,2.4,0.583280153158902,0.139757498404595,0.358647096362476
W01000324,1454,0.95,6.66,1.6,0.579779917469051,0.16162310866575,0.354883081155433
W01000325,1843,2.95,9.54,5.3,0.561041779706999,0.198589256646772,0.308193163320673
W01000326,2253,1.95,6.46,4.0,0.605415002219263,0.206391478029294,0.24722592099423
W01000327,2580,2.4,6.52,3.5,0.614341085271318,0.189922480620155,0.267441860465116
W01000328,1949,24.65,31.36,22.9,0.677783478707029,0.151359671626475,0.260646485377116
W01000329,1684,22.55,19.54,19.6,0.662114014251782,0.218527315914489,0.175771971496437
W01000330,2086,25.3,19.22,29.1,0.658197507190796,0.188398849472675,0.195589645254075
W01000331,1418,9.6,11.96,12.0,0.650211565585331,0.147390691114245,0.286318758815233
W01000332,2083,12.7,26.88,10.5,0.633701392222756,0.213634181469035,0.206433029284686
W01000333,1439,55.6,32.72,57.1,0.629603891591383,0.25642807505212,0.1591382904795
W01000334,1711,15.7,23.94,19.4,0.659263588544711,0.146697837521917,0.254821741671537
W01000335,1165,44.5,22.72,41.6,0.566523605150215,0.204291845493562,0.308154506437768
W01000336,1425,67.75,38.6,69.6,0.623157894736842,0.230175438596491,0.195789473684211
W01000337,2172,10.95,21.52,12.3,0.656077348066298,0.154696132596685,0.273020257826888
W01000338,1772,12.2,22.22,10.0,0.607787810383747,0.13882618510158,0.359480812641084
W01000339,1681,9.75,22.94,10.3,0.612135633551458,0.160618679357525,0.3081499107674
W01000340,2255,4.15,14.44,6.4,0.597782705099778,0.144567627494457,0.361862527716186
W01000341,1548,17.95,14.64,12.9,0.627906976744186,0.176356589147287,0.253229974160207
W01000342,1512,34.1,18.8,42.2,0.595238095238095,0.225529100529101,0.225529100529101
W01000343,994,2.1,2.66,2.9,0.522132796780684,0.144869215291751,0.423541247484909
W01000344,1184,2.85,5.14,4.9,0.486486486486487,0.127533783783784,0.460304054054054
W01000345,1576,2.85,19.1,3.3,0.538071065989848,0.142766497461929,0.405456852791878
W01000346,1464,4.35,23.14,0.7,0.582650273224044,0.131830601092896,0.398224043715847
W01000347,2821,5.3,9.94,9.7,0.659340659340659,0.213753987947536,0.177242112725984
W01000348,1485,38.2,19.6,40.2,0.596632996632997,0.242424242424242,0.215488215488215
W01000349,2248,12.65,16.28,18.1,0.671263345195729,0.194839857651246,0.187722419928826
W01000350,1884,14.65,29.26,19.8,0.728237791932059,0.177813163481953,0.116772823779193
W01000351,2146,15.65,15.48,15.5,0.640260950605778,0.18452935694315,0.259086672879776
W01000354,1657,12.8,17.64,17.6,0.577549788774894,0.167169583584792,0.302957151478576
W01000355,1737,32.95,21.66,43.0,0.6188831318365,0.184801381692573,0.261945883707542
W01000356,1547,29.95,26.5,37.6,0.619909502262443,0.195216548157725,0.225597931480284
W01000359,1143,9.35,18.08,10.2,0.590551181102362,0.169728783902012,0.308836395450569
W01000360,1226,26.6,19.6,26.0,0.577487765089723,0.195758564437194,0.296900489396411
W01000361,2047,19.95,14.72,17.9,0.561309233023937,0.171958964338056,0.327308255984367
W01000362,1497,44.3,20.74,42.4,0.581830327321309,0.255845023380094,0.217100868403474
W01000363,1451,7.95,5.6,27.2,0.612680909717436,0.15368711233632,0.339765678842178
W01000364,1453,9.65,10.94,11.1,0.614590502408809,0.127322780454233,0.334480385409498
W01000365,2099,8.45,13.82,10.2,0.55597903763697,0.152453549309195,0.367794187708433
W01000366,1537,20.35,14.72,26.3,0.605725439167209,0.218607677293429,0.243331164606376
W01000367,1247,4.65,9.92,9.1,0.672814755412991,0.15878107457899,0.238171611868484
W01000368,1965,0.95,5.86,2.1,0.569974554707379,0.130788804071247,0.396946564885496
W01000369,1273,9.45,6.6,6.9,0.522388059701492,0.128043990573449,0.405341712490181
W01000370,1493,1.3,6.06,4.0,0.56463496316142,0.115204286671132,0.371064969859344
W01000371,1033,22.15,18.78,24.7,0.674733785091965,0.147144240077444,0.240077444336883
W01000372,1537,40.3,22.64,66.6,0.675992192582954,0.102147039687703,0.256994144437215
W01000373,1782,43.2,23.88,42.6,0.623456790123457,0.230639730639731,0.186307519640853
W01000374,1368,33.05,19.2,32.0,0.58406432748538,0.182748538011696,0.291666666666667
W01000375,2068,8.5,15.02,8.2,0.687620889748549,0.199226305609284,0.171179883945841
W01000376,1341,5.75,6.88,8.9,0.574198359433259,0.1834451901566,0.327367636092468
W01000377,1522,7.85,13.46,11.3,0.614323258869908,0.196452036793692,0.247700394218134
W01000378,1284,46.6,26.36,61.8,0.617601246105919,0.253115264797508,0.169781931464174
W01000379,1676,43.4,21.66,42.9,0.599045346062053,0.224343675417661,0.228520286396181
W01000380,1483,4.75,6.28,56.0,0.608226567768038,0.162508428860418,0.31490222521915
W01000381,1115,29.2,15.88,32.3,0.579372197309417,0.158744394618834,0.328251121076233
W01000382,1421,45.5,24.24,52.4,0.643912737508797,0.227304714989444,0.178747361013371
W01000384,1091,4.6,5.92,3.5,0.547204399633364,0.149404216315307,0.393217231897342
W01000385,1782,4.6,6.24,6.4,0.579124579124579,0.142536475869809,0.366442199775533
W01000386,1443,33.95,16.46,38.2,0.630630630630631,0.184338184338184,0.235620235620236
W01000387,1074,4.05,7.2,6.8,0.548417132216015,0.124767225325885,0.40316573556797
W01000388,1052,10.05,7.92,9.4,0.579847908745247,0.187262357414449,0.296577946768061
W01000389,2048,6.6,16.84,7.2,0.634765625,0.142578125,0.2998046875
W01000390,1922,4.3,13.84,11.9,0.5894901144641,0.157127991675338,0.31945889698231
W01000391,1406,8.75,12.04,18.5,0.559032716927454,0.16927453769559,0.332859174964438
W01000392,1642,46.25,21.7,58.6,0.604750304506699,0.250913520097442,0.186358099878197
W01000393,1877,19.9,14.0,22.7,0.568993074054342,0.187000532765051,0.311134789557805
W01000394,1133,2.55,22.54,4.1,0.627537511032657,0.151809355692851,0.329214474845543
W01000395,1050,13.5,19.4,20.1,0.57047619047619,0.181904761904762,0.321904761904762
W01000398,1202,12.95,20.02,11.0,0.57820299500832,0.158901830282862,0.35108153078203
W01000399,1111,1.75,18.66,1.8,0.601260126012601,0.156615661566157,0.351935193519352
W01000400,1909,15.35,11.38,13.8,0.638030382399162,0.193294918805657,0.21372446306967
W01000401,2051,22.45,18.1,20.3,0.62213554363725,0.210628961482204,0.201365187713311
W01000402,2642,17.35,27.52,20.1,0.702498107494323,0.165404996214989,0.185465556396669
